"id","tipus","nom","municipi","comarca","lat","lng","sstt","se","public","estudis","adreca","web","logo","nodes","web_propi","tel","mail","twitter"
"08001911","ESC","Escola Els Llorers","Barcelona","Barcelonès",41.38423,2.152508,"CEB","SE Eixample",true,"EINF2C|EPRI","av. de Roma, 98-100 - 08015 Barcelona","http://agora.xtec.cat/ceip-elsllorers","https://drive.google.com/thumbnail?id=1aOFH87a20OvYxl__oClqYwaA3JJqBqB1","http://agora.xtec.cat/ceip-elsllorers","","934544865, 934514947","a8001911@xtec.cat",""
"08001923","ESC","Escola Diputació","Barcelona","Barcelonès",41.38172,2.155695,"CEB","SE Eixample",true,"EINF2C|EPRI","c. Diputació, 112-116 - 08015 Barcelona","http://agora.xtec.cat/ceip-diputacio","https://drive.google.com/thumbnail?id=1Bu5nkLP1Vq77XSOiU5XNODQwoeP_Cq8b","http://agora.xtec.cat/ceip-diputacio","","934546868, 934546868","a8001923@xtec.cat",""
"08001947","ESC","Escola Mallorca","Barcelona","Barcelonès",41.39119,2.147929,"CEB","SE Eixample",true,"EINF2C|EPRI","c. Londres, 64 - 08036 Barcelona","http://agora.xtec.cat/ceip-mallorca","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aU0xSY0ZGTzN0RHc","http://agora.xtec.cat/ceip-mallorca","","934442682, 934442143","a8001947@xtec.cat",""
"08002009","ESC","Escola Francesc Macià","Barcelona","Barcelonès",41.37449,2.150449,"CEB","SE Sants-Montjuïc",true,"EINF2C|EPRI","pl. Espanya, 2-3 - 08014 Barcelona","http://agora.xtec.cat/escola-francescmacia","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8abUFjZHN2TkVGcXc","http://agora.xtec.cat/escola-francescmacia","","934235085, 934235085","a8002009@xtec.cat",""
"08002010","ESC","Escola Lluís Vives","Barcelona","Barcelonès",41.37183,2.128066,"CEB","SE Sants-Montjuïc",true,"EINF2C|EPRI","c. Canalejas, 107 - 08028 Barcelona","http://agora.xtec.cat/ceiplluisvives","https://drive.google.com/thumbnail?id=1NcrKmJ7JxCqY9EfJNo01EbAoYQZLPfXh","http://agora.xtec.cat/ceiplluisvives","","934222440, 934222440","a8002010@xtec.cat",""
"08002022","ESC","Escola Cal Maiol","Barcelona","Barcelonès",41.37288,2.135883,"CEB","SE Sants-Montjuïc",true,"EINF2C|EPRI","c. Sagunt, 92-94 - 08014 Barcelona","http://www.calmaiol.cat","https://drive.google.com/thumbnail?id=1mvxcMOIfzszOV8LOcBnrS13wILkrXEi_","","http://www.calmaiol.cat","933318893, 933318893","a8002022@xtec.cat",""
"08002034","ESC","Escola Miquel Bleach","Barcelona","Barcelonès",41.37579,2.142387,"CEB","SE Sants-Montjuïc",true,"EINF2C|EPRI","c. Miquel Bleach, 24 - 08014 Barcelona","http://escolamiquelbleach.org","https://drive.google.com/thumbnail?id=1qG4WTHiRbLKtAlRNU86T90IZHDTOw8DN","","http://escolamiquelbleach.org","934319931, 934319931","a8002034@xtec.cat","@Miquel_Bleach"
"08002058","ESC","Escola Pràctiques","Barcelona","Barcelonès",41.38083,2.138759,"CEB","SE Sants-Montjuïc",true,"EINF2C|EPRI","c. Guitard, 8 - 08014 Barcelona","http://agora.xtec.cat/escolapractiquesbcn","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aUHpXdW1ESjg5eFU","http://agora.xtec.cat/escolapractiquesbcn","","934907023, 934914292","a8002058@xtec.cat",""
"08002061","ESC","Escola Jaume I","Barcelona","Barcelonès",41.38091,2.137894,"CEB","SE Sants-Montjuïc",true,"EINF2C|EPRI","c. Melcior de Palau, 134-136 - 08014 Barcelona","http://escolajaume1r.com","https://drive.google.com/thumbnail?id=1JaVz-F5l6rwfQHv-ms-YeugslarDDPyW","","http://escolajaume1r.com","934904103, 934907932","a8002061@xtec.cat","@escolajaume1r"
"08002071","ESC","Escola Gayarre","Barcelona","Barcelonès",41.37332,2.14031,"CEB","SE Sants-Montjuïc",true,"EINF2C|EPRI","c. Gayarre, 54-56 - 08014 Barcelona","http://www.escolagayarre.cat","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aSkFtQWpGTi1DUzA","","http://www.escolagayarre.cat","934211350","a8002071@xtec.cat",""
"08002113","ESC","Escola Rius i Taulet","Barcelona","Barcelonès",41.40789,2.150379,"CEB","SE Gràcia",true,"EINF2C|EPRI","pl. de Ferran Lesseps, 19 - 08023 Barcelona","http://www.escolariusitaulet.com","","","http://www.escolariusitaulet.com","932176196, 932176196","a8002113@xtec.cat",""
"08002174","ESC","Escola Baldiri Reixac","Barcelona","Barcelonès",41.41331,2.152983,"CEB","SE Gràcia",true,"EINF2C|EPRI","c. Olot, s/n (Parc Güell) - 08024 Barcelona","http://agora.xtec.cat/escbaldirireixac","https://drive.google.com/thumbnail?id=16KLSwLAHUz7lKBYPhbfiuQxBmrhS8A8N","http://agora.xtec.cat/escbaldirireixac","","932130484, 932130484","a8002174@xtec.cat",""
"08002186","ESC","Escola Mare de Déu de Montserrat","Barcelona","Barcelonès",41.4261,2.135781,"CEB","SE Horta-Guinardó",true,"EINF2C|EPRI","c. Natzaret, 83-85 - 08035 Barcelona","","","","","934181300, 932125926","a8002186@xtec.cat",""
"08002198","ESC","Escola La Farigola de Vallcarca","Barcelona","Barcelonès",41.4138,2.146662,"CEB","SE Gràcia",true,"EINF2C|EPRI","c. Sant Camil, 31 - 08023 Barcelona","https://sites.google.com/a/xtec.cat/lafarigoladevallcarca","https://drive.google.com/thumbnail?id=1GyyFbCcePGg2P9WmMWj4e7LKcXltkhgU","","https://sites.google.com/a/xtec.cat/lafarigoladevallcarca","932138802, 932138802","a8002198@xtec.cat",""
"08002204","ESC","Escola Montseny","Barcelona","Barcelonès",41.41558,2.148212,"CEB","SE Gràcia",true,"EINF2C|EPRI","c. Torrent del Remei, 2-10 - 08023 Barcelona","http://agora.xtec.cat/ceipmontseny-barcelona","","http://agora.xtec.cat/ceipmontseny-barcelona","","932139845, 932139845","a8002204@xtec.cat",""
"08002216","ESC","Escola Josep Maria de Sagarra","Barcelona","Barcelonès",41.41927,2.139854,"CEB","SE Gràcia",true,"EINF2C|EPRI","pg. Vall d'Hebron, 64-70 - 08023 Barcelona","http://agora.xtec.cat/escolasagarra","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aS1RkdjNrUUppWTA","http://agora.xtec.cat/escolasagarra","","932124429, 932124429","a8002216@xtec.cat",""
"08002228","ESC","Escola Bernat de Boïl","Barcelona","Barcelonès",41.43848,2.202649,"CEB","SE Sant Andreu",true,"EINF2C|EPRI","c. Mollerussa, 1 (Barri Bon Pastor) - 08030 Barcelona","http://agora.xtec.cat/ceipbernatdeboil","","http://agora.xtec.cat/ceipbernatdeboil","","933456947","a8002228@xtec.cat",""
"08002277","ESC","Escola Calderón de la Barca","Barcelona","Barcelonès",41.4338,2.172234,"CEB","SE Nou Barris",true,"EINF2C|EPRI","c. Orduña, s/n - 08031 Barcelona","http://agora.xtec.cat/ceipcalderon","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aQjh2azAzckpRcE0","http://agora.xtec.cat/ceipcalderon","","934084651, 934084651","a8002277@xtec.cat",""
"08002289","ESC","Escola Sant Jordi","Barcelona","Barcelonès",41.4487,2.184566,"CEB","SE Nou Barris",true,"EINF2C|EPRI","c. Pedrosa, 16-18 - 08033 Barcelona","http://agora.xtec.cat/escolasantjordibcn","https://drive.google.com/thumbnail?id=1VYiCAOAkU14Yhjr7LEr7Rs2YFkfRa68J","http://agora.xtec.cat/escolasantjordibcn","","933549581, 933549581","a8002289@xtec.cat",""
"08002290","ESC","Escola Emili Juncadella","Barcelona","Barcelonès",41.41804,2.181409,"CEB","SE Sant Andreu",true,"EINF2C|EPRI","c. Juan de Garay, 12 - 08041 Barcelona","http://agora.xtec.cat/ceipemili-juncadella","","http://agora.xtec.cat/ceipemili-juncadella","","933518304, 933518304","a8002290@xtec.cat",""
"08002307","ESC","Escola Sant Josep Oriol","Barcelona","Barcelonès",41.45352,2.186648,"CEB","SE Nou Barris",true,"EINF2C|EPRI","c. Aiguablava, 121 - 08033 Barcelona","","","","","933546971, 933545944","a8002307@xtec.cat",""
"08002320","ESC","Escola Ciutat Comtal","Barcelona","Barcelonès",41.46281,2.182433,"CEB","SE Nou Barris",true,"EINF2C|EPRI","c. Pujalt, s/n - 08033 Barcelona","http://agora.xtec.cat/escolaciutatcomtal","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aakpNT010cXpKY2c","http://agora.xtec.cat/escolaciutatcomtal","","933592942, 933592942","a8002320@xtec.cat",""
"08002344","ESC","Escola El Turó","Barcelona","Barcelonès",41.43147,2.171018,"CEB","SE Nou Barris",true,"EINF2C|EPRI","c. de Peñalara, 19-55 - 08031 Barcelona","http://elturo.blogspot.com","https://drive.google.com/thumbnail?id=15zHRoRp-PBPmfRP5g9VO7FVA_30bH3Hi","","http://elturo.blogspot.com","934295384, 934295384","a8002344@xtec.cat",""
"08002368","ESC","Escola Timbaler del Bruc","Barcelona","Barcelonès",41.42842,2.177443,"CEB","SE Nou Barris",true,"EINF2C|EPRI","c. Arnau Oms, 4 - 08016 Barcelona","http://agora.xtec.cat/ceip-timbaler","","http://agora.xtec.cat/ceip-timbaler","","933522951, 933522951","a8002368@xtec.cat",""
"08002393","ESC","Escola L'Arc de Sant Martí","Barcelona","Barcelonès",41.42275,2.199745,"CEB","SE Sant Martí",true,"EINF2C|EPRI","c. Almacelles, 1-11 - 08020 Barcelona","http://agora.xtec.cat/esc-larcstmarti","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aUVViZHJiRUtoUG8","http://agora.xtec.cat/esc-larcstmarti","","933141776, 933141776","a8002393@xtec.cat",""
"08002411","ESC","Escola Baró de Viver","Barcelona","Barcelonès",41.4456,2.200132,"CEB","SE Sant Andreu",true,"EINF2C|EPRI","c. Tucuman, 1 - 08030 Barcelona","https://barolucio.wordpress.com","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aMFBSRUN3X1NWRkk","","https://barolucio.wordpress.com","933455613, 933455613","a8002411@xtec.cat",""
"08002447","ESC","Escola Ramón y Cajal","Barcelona","Barcelonès",41.45125,2.191911,"CEB","SE Sant Andreu",true,"EINF2C|EPRI","c. Mare de Déu de Lorda, 25 - 08033 Barcelona","http://agora.xtec.cat/ceipramonycajal","","http://agora.xtec.cat/ceipramonycajal","","933451731, 933451731","a8002447@xtec.cat",""
"08002459","ESC","Escola Elisenda de Montcada","Barcelona","Barcelonès",41.4606,2.178447,"CEB","SE Nou Barris",true,"EINF2C|EPRI","c. Vallcivera, s/n - 08033 Barcelona","http://agora.xtec.cat/ceipelisendademontcada","https://drive.google.com/thumbnail?id=1m6rlim8BM9zMxH1xm1fHQ5KTJxoUdQch","http://agora.xtec.cat/ceipelisendademontcada","","933592941, 933592941","a8002459@xtec.cat",""
"08002484","ESC","Escola Aiguamarina","Barcelona","Barcelonès",41.4419,2.175743,"CEB","SE Nou Barris",true,"EINF2C|EPRI","c. Casals i Cuberó, s/n - 08042 Barcelona","https://agora.xtec.cat/ceip-aiguamarina-bcn","","https://agora.xtec.cat/ceip-aiguamarina-bcn","http://www.xtec.cat/ceip-aiguamarina-bcn","933541302","a8002484@xtec.cat",""
"08002526","ESC","Escola Tibidabo","Barcelona","Barcelonès",41.44252,2.182916,"CEB","SE Nou Barris",true,"EINF2C|EPRI","c. Joaquim Valls, 10(Barriada Roquetes) - 08016 Barcelona","http://agora.xtec.cat/ceiptibidabo","","http://agora.xtec.cat/ceiptibidabo","","933594745, 939594745","a8002526@xtec.cat",""
"08002538","ESC","Escola Víctor Català","Barcelona","Barcelonès",41.4396,2.177215,"CEB","SE Nou Barris",true,"EINF2C|EPRI","c. Font d'en Canyelles, 35 - 08016 Barcelona","http://agora.xtec.cat/ceipvictorcatala","https://drive.google.com/thumbnail?id=1bNhC3WELzEU2p7LilfnprFA4hRo8Vzgp","http://agora.xtec.cat/ceipvictorcatala","","933590946","a8002538@xtec.cat",""
"08002551","ESC","Escola Molí de Finestrelles","Barcelona","Barcelonès",41.43882,2.189269,"CEB","SE Sant Andreu",true,"EINF2C|EPRI","c. Guardiola i Feliu, 7-9 - 08030 Barcelona","http://agora.xtec.cat/esc-molidefinestrelles","https://drive.google.com/thumbnail?id=1zrVXu7FgLHDewpCoKy0KkC5-AuXVW4q0","http://agora.xtec.cat/esc-molidefinestrelles","","933456816, 933456816","a8002551@xtec.cat",""
"08002563","ESC","Escola La Mar Bella","Barcelona","Barcelonès",41.3997,2.204667,"CEB","SE Sant Martí",true,"EINF2C|EPRI","pl. Sant Bernat Calbó, 2 - 08005 Barcelona","https://lamarbella.cat","https://drive.google.com/thumbnail?id=1fMLtwHidbDz9x_llxjLPp5EsgBuCsAvp","","https://lamarbella.cat","932252838, 932252838","a8002563@xtec.cat","@EscoLaMarBella"
"08002575","ESC","Escola La Pau","Barcelona","Barcelonès",41.42318,2.208623,"CEB","SE Sant Martí",true,"EINF2C|EPRI","c. Extremadura, 15 - 08020 Barcelona","http://agora.xtec.cat/ceiplapaubcn","https://drive.google.com/thumbnail?id=1oJFZ9kaRUWxd5Ni37ebxq3nd_K-8ReVY","http://agora.xtec.cat/ceiplapaubcn","","933136239, 933136239","a8002575@xtec.cat",""
"08002587","ESC","Escola Concepción Arenal","Barcelona","Barcelonès",41.41745,2.215317,"CEB","SE Sant Martí",true,"EINF2C|EPRI","c. Cristobal de Moura, 240 - 08019 Barcelona","http://www.xtec.cat/centres/a8002587","https://drive.google.com/thumbnail?id=1v7WUagTc17utXxft8mxeansQRFAM5Xi8","","http://www.xtec.cat/centres/a8002587","933052151, 933052151","a8002587@xtec.cat",""
"08002599","ESC","Escola Eduard Marquina","Barcelona","Barcelonès",41.4184,2.214056,"CEB","SE Sant Martí",true,"EINF2C|EPRI","c. Jaume Huguet, 22 - 08019 Barcelona","http://agora.xtec.cat/ceip-eduard-marquina","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aTlVjYTV2bHh1eU0","http://agora.xtec.cat/ceip-eduard-marquina","","933053001, 933070457","a8002599@xtec.cat",""
"08002617","ESC","Escola Rambleta del Clot","Barcelona","Barcelonès",41.41051,2.189717,"CEB","SE Sant Martí",true,"EINF2C|EPRI","c. Aragó, 620 - 08018 Barcelona","http://agora.xtec.cat/escolarambletadelclot","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aOTlPRnY2VWlLRUk","http://agora.xtec.cat/escolarambletadelclot","","932454243, 932454243","a8002617@xtec.cat",""
"08002629","ESC","Escola Les Acàcies","Barcelona","Barcelonès",41.40414,2.204238,"CEB","SE Sant Martí",true,"EINF2C|EPRI","c. Pujadas, 252-270 - 08005 Barcelona","http://www.escolalesacacies.cat","https://drive.google.com/thumbnail?id=1lYdWCJwFdz5hIPbRJd9_sWpsZ4zz8fmA","","http://www.escolalesacacies.cat","933070033, 933071580","a8002629@xtec.cat",""
"08002630","ESC","Escola Els Porxos","Barcelona","Barcelonès",41.41472,2.198299,"CEB","SE Sant Martí",true,"EINF2C|EPRI","pl. Eduard Torroja, 12-20 - 08020 Barcelona","http://agora.xtec.cat/ceipelsporxos","https://drive.google.com/thumbnail?id=12H--NNq6KAI1I8We38KlHJqS1Zc5acZ2","http://agora.xtec.cat/ceipelsporxos","","933071232, 933071232","a8002630@xtec.cat",""
"08002642","ESC","Escola Poblenou","Barcelona","Barcelonès",41.40956,2.197293,"CEB","SE Sant Martí",true,"EINF2C|EPRI","c. Perú, 139 - 08018 Barcelona","http://agora.xtec.cat/escolapoblenou","https://drive.google.com/thumbnail?id=1ChllOsPtwszxEzDTqZvk1pDow7LlTAiq","http://agora.xtec.cat/escolapoblenou","","933072613, 932660967","a8002642@xtec.cat",""
"08002654","ESC","Escola Prim","Barcelona","Barcelonès",41.42013,2.211793,"CEB","SE Sant Martí",true,"EINF2C|EPRI","c. Bernat Metge, 20-26 - 08019 Barcelona","http://agora.xtec.cat/escolaprim","https://drive.google.com/thumbnail?id=1g2vuREvb1WdcZyYopLd4qvzANNIxhhds","http://agora.xtec.cat/escolaprim","","933142420, 933142420","a8002654@xtec.cat","@escolaprim"
"08002666","EE","CEE Concha Espina","Barcelona","Barcelonès",41.41867,2.208641,"CEB","SE Sant Martí",true,"EE","c. Prim, 121-123 - 08020 Barcelona","https://agora.xtec.cat/ceeconchaespina","https://drive.google.com/thumbnail?id=1cCdq5jkMIYvvSouB-czxpRBh10fHgwB4","https://agora.xtec.cat/ceeconchaespina","https://sites.google.com/a/xtec.cat/cee-concha-espina","933 144 919","a8002666@xtec.cat",""
"08002678","ESC","Escola Ausiàs March","Barcelona","Barcelonès",41.38491,2.13028,"CEB","SE Les Corts",true,"EINF2C|EPRI","c. Joan Guell, 193 - 08028 Barcelona","http://agora.xtec.cat/ceipausiasmarch","https://drive.google.com/thumbnail?id=1fNXtgZAjzbMRduUFJr6V7UAy36IA32a7","http://agora.xtec.cat/ceipausiasmarch","","933307960, 933307960","a8002678@xtec.cat",""
"08002681","ESC","Escola Duran i Bas","Barcelona","Barcelonès",41.38524,2.133279,"CEB","SE Les Corts",true,"EINF2C|EPRI","c. Vallespir, 198 - 08014 Barcelona","https://www.escoladuranibas.org","https://drive.google.com/thumbnail?id=14xNDTCtav-N2EHoSE1VUq4v8eEq12ZWC","","https://www.escoladuranibas.org","934908159, 934908159","a8002681@xtec.cat",""
"08002721","ESC","Escola Font d'en Fargas","Barcelona","Barcelonès",41.42275,2.165244,"CEB","SE Horta-Guinardó",true,"EINF2C|EPRI","pg. Font d'En Fargas, 65 - 08032 Barcelona","http://agora.xtec.cat/escolafontfargas","https://drive.google.com/thumbnail?id=1gJ8KRs-gJfiDnY9aoEZElggiyM0l6rb3","http://agora.xtec.cat/escolafontfargas","","933576148, 933576148","a8002721@xtec.cat",""
"08002733","ESC","Escola Miralletes","Barcelona","Barcelonès",41.41339,2.17915,"CEB","SE Sant Martí",true,"EINF2C|EPRI","c. Indústria, 255 - 08041 Barcelona","http://escolamiralletes.com","https://drive.google.com/thumbnail?id=1xyi7fNjRkyIVZtjk7rmz66CkN0uNHXj-","","http://escolamiralletes.com","934563281, 934563281","a8002733@xtec.cat","@EMiralletes"
"08002745","ESC","Escola El Carmel","Barcelona","Barcelonès",41.42336,2.154213,"CEB","SE Horta-Guinardó",true,"EINF2C|EPRI","c. Llobregós, 154 - 08032 Barcelona","http://agora.xtec.cat/ceipelcarmel","https://drive.google.com/thumbnail?id=1F5Jt4vUHQFfAUgrWShlpioCPLq2mhW2T","http://agora.xtec.cat/ceipelcarmel","","934294698, 934294698","a8002745@xtec.cat",""
"08002770","ESC","Escola Àgora","Barcelona","Barcelonès",41.43751,2.168042,"CEB","SE Nou Barris",true,"EINF2C|EPRI","c. Marne, 2 - 08042 Barcelona","http://agora.xtec.cat/escola-agora","https://drive.google.com/thumbnail?id=13zE_CFcmrxM0OItc9nolEvR8ynqcy_8E","http://agora.xtec.cat/escola-agora","","933596280","a8002770@xtec.cat",""
"08002800","ESC","Escola Mas Casanovas","Barcelona","Barcelonès",41.41318,2.170704,"CEB","SE Horta-Guinardó",true,"EINF2C|EPRI","c. Mas Casanovas, 55 - 08025 Barcelona","https://sites.google.com/a/xtec.cat/mas-casanovas2012/novetats-2","https://drive.google.com/thumbnail?id=1VgIrUQ06SdHu3N4YqFJ5pmi_nQxejt9C","","https://sites.google.com/a/xtec.cat/mas-casanovas2012/novetats-2","934364910, 933476299","a8002800@xtec.cat","@Mascas55"
"08002873","ESC","Escola Bac de Roda","Barcelona","Barcelonès",41.41647,2.194227,"CEB","SE Sant Martí",true,"EINF2C|EPRI","c. Fluvià, 253 - 08020 Barcelona","http://blocs.xtec.cat/bacdroda","https://drive.google.com/thumbnail?id=1r5Za9hQ4T1bdiovaavXwsOoMnIGOl6FI","","http://blocs.xtec.cat/bacdroda","933071431, 933071431","a8002873@xtec.cat",""
"08002885","ESC","Escola Prosperitat","Barcelona","Barcelonès",41.4439,2.182457,"CEB","SE Nou Barris",true,"EINF2C|EPRI","c. Tissó / Molí - 08016 Barcelona","http://agora.xtec.cat/ceip-prosperitat","https://drive.google.com/thumbnail?id=1H4ZsoMC4DaxbX347NHFUx-3nB26eJVqr","http://agora.xtec.cat/ceip-prosperitat","","933503604, 933503608","a8002885@xtec.cat",""
"08002897","ESC","Escola Mestre Morera","Barcelona","Barcelonès",41.45961,2.170593,"CEB","SE Nou Barris",true,"EINF2C|EPRI","prolongació de Perafita, s/n - 08033 Barcelona","http://agora.xtec.cat/escolamestremorera","https://drive.google.com/thumbnail?id=1A0xyCz0sJbb6QbmZHw8aCu3H6DxKcEDP","http://agora.xtec.cat/escolamestremorera","","933506600, 933506600","a8002897@xtec.cat",""
"08002903","EE","CEE Sant Joan de la Creu","Barcelona","Barcelonès",41.4601,2.16952,"CEB","SE Nou Barris",true,"EE","av. Rasos de Peguera, 234 - 08033 Barcelona","http://agora.xtec.cat/ceesantjoandelacreu","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aS1JINWRHYnpjZms","http://agora.xtec.cat/ceesantjoandelacreu","","933509148","a8002903@xtec.cat",""
"08002915","ESC","Escola Brasil","Barcelona","Barcelonès",41.41619,2.204829,"CEB","SE Sant Martí",true,"EINF2C|EPRI","Gran Via de les Corts Catalanes 1108 - 08020 Barcelona","http://agora.xtec.cat/escolabrasil","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aRl9VRjF5Y1FjYms","http://agora.xtec.cat/escolabrasil","","933086995, 933086995","a8002915@xtec.cat",""
"08002927","ESC","Escola Joaquim Ruyra","Barcelona","Barcelonès",41.411,2.214784,"CEB","SE Sant Martí",true,"EINF2C|EPRI","c. Llull, 377 - 08019 Barcelona","http://escolajoaquimruyra.blogspot.com","https://drive.google.com/thumbnail?id=14NVvHZLfXTS7fu1PIFQZ1liO1nHbFl4o","","http://escolajoaquimruyra.blogspot.com","933071458, 932663609","a8002927@xtec.cat",""
"08002952","ESC","Escola Enric Granados","Barcelona","Barcelonès",41.35675,2.141775,"CEB","SE Sants-Montjuïc",true,"EINF2C|EPRI","pg. Zona Franca, 96-104 - 08038 Barcelona","http://agora.xtec.cat/ceip-enric-granados","https://drive.google.com/thumbnail?id=1Sa_YxtlpqB0ltpLjVbWnBYtqKEIwU0EY","http://agora.xtec.cat/ceip-enric-granados","","933326247, 933326247","a8002952@xtec.cat",""
"08002976","ESC","Escola Ramon Casas","Barcelona","Barcelonès",41.35863,2.134364,"CEB","SE Sants-Montjuïc",true,"EINF2C|EPRI","c. del Platí, 6 - 08038 Barcelona","http://agora.xtec.cat/ceipramoncasas","https://drive.google.com/thumbnail?id=1bQTe57jXYukXQ3Uc7TtgnabYHeLbWwHN","http://agora.xtec.cat/ceipramoncasas","","933315284, 933315284","a8002976@xtec.cat",""
"08002988","ESC","Escola Pare Poveda","Barcelona","Barcelonès",41.41709,2.141457,"CEB","SE Gràcia",true,"EINF2C|EPRI","av. Vallcarca, 220 - 08023 Barcelona","http://escolaparepoveda.es","https://drive.google.com/thumbnail?id=1UMIsw6iyyYTsQT32Jb370SpBJ2QGHN3C","","http://escolaparepoveda.es","932123375, 932123375","a8002988@xtec.cat","@EscolaPoveda"
"08002991","ESC","Escola Cascavell","Sant Adrià de Besòs","Barcelonès",41.42149,2.212705,"BCO","SE Ciutat de Sant Adrià de Besòs",true,"EINF2C|EPRI","c. Argentina, s/n - 08930 Sant Adrià de Besòs","http://agora.xtec.cat/ceipcascavell","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aUkdJekwtU3VCVUE","http://agora.xtec.cat/ceipcascavell","","933819400, 933819400","a8002991@xtec.cat",""
