id,tipus,nom,municipi,adreca,cp,comarca,lat,lng,estudis,sstt,se,web,logo,tel,mail,twitter,public
08002885,ESC,Escola Prosperitat,Barcelona,c. Tissó / Molí,08016,Barcelonès,"41,444924","2,181375",EINF2C|EPRI,CEB,08870109,https://sites.google.com/site/escolaprosperitatnoubarris/,08002885.png,933503604,a8002885@xtec.cat,,TRUE
08002897,ESC,Escola Mestre Morera,Barcelona,"prolongació de Perafita, s/n",08033,Barcelonès,"41,459433","2,168706",EINF2C|EPRI,CEB,08870109,http://wwwescolamestremorera.cat,08002897.png,933506600,a8002897@xtec.cat,,TRUE
08002903,EE,CEE Sant Joan de la Creu,Barcelona,"av. Rasos de  Peguera, 234",08033,Barcelonès,"41,460102","2,169521",EE,CEB,08870109,https://agora.xtec.cat/ceesantjoandelacreu,08002903.png,933509148,a8002903@xtec.cat,,TRUE
08002915,ESC,Escola Brasil,Barcelona,Gran Via de les Corts Catalanes 1108,08020,Barcelonès,"41,416333","2,205024",EINF2C|EPRI,CEB,08870104,https://agora.xtec.cat/escolabrasil,08002915.png,933086995,a8002915@xtec.cat,,TRUE
08002927,ESC,Escola Joaquim Ruyra,Barcelona,"c. Llull, 377",08019,Barcelonès,"41,411005","2,214785",EINF2C|EPRI,CEB,08870104,http://escolajoaquimruyra.blogspot.com.es,08002927.png,933071458,a8002927@xtec.cat,,TRUE
08002952,ESC,Escola Enric Granados,Barcelona,"pg. Zona Franca, 96-104",08038,Barcelonès,"41,357024","2,14161",EINF2C|EPRI,CEB,08870103,https://agora.xtec.cat/ceip-enric-granados/,08002952.png,933326247,a8002952@xtec.cat,,TRUE
08002976,ESC,Escola Ramon Casas,Barcelona,"c. del Platí, 6",08038,Barcelonès,"41,358688","2,134328",EINF2C|EPRI,CEB,08870103,http://xtec.cat/centres/a8002976,08002976.png,933315284,a8002976@xtec.cat,,TRUE
08002988,ESC,Escola Pare Poveda,Barcelona,"av. Vallcarca, 220",08023,Barcelonès,"41,417114","2,141864",EINF2C|EPRI,CEB,08870105,http://escolaparepoveda.es,08002988.png,932123375,a8002988@xtec.cat,@EscolaPoveda,TRUE
08002991,ESC,Escola Cascavell,Sant Adrià de Besòs,"c. Argentina, s/n",08930,Barcelonès,"41,420342","2,214042",EINF2C|EPRI,BCO,08870211,https://agora.xtec.cat/ceipcascavell/,08002991.png,933819400,a8002991@xtec.cat,,TRUE
08003014,IE,Jesús Maria,Barcelona,"rbla. Caçador, 6-12",08042,Barcelonès,"41,440712","2,167951",EINF2C|EPRI|ESO,CEB,08870109,http://www.claudina.net,08003014.png,934270125,a8003014@xtec.cat,,FALSE
08003041,ESC,Sagrada Família,Barcelona,"c. Avinyó, 20",08002,Barcelonès,"41,381093","2,176736",EINF1C|EINF2C|EPRI,CEB,08870106,http://safaavinyo.com,08003041.png,933188716,a8003041@xtec.cat,,FALSE
08003294,IE,Sant Felip Neri,Barcelona,"pl. de Sant Felip Neri, 6",08002,Barcelonès,"41,383515","2,175069",EINF2C|EPRI|ESO,CEB,08870106,http://www.santfelipneri.cat,08003294.png,933011296,a8003294@xtec.cat,,FALSE
08003361,IE,Maristes Anna Ravell,Barcelona,"c. Blasco de Garay, 52",08004,Barcelonès,"41,372079","2,1622",EINF2C|EPRI|ESO|BATX,CEB,08870103,http://www.annaravell.cat,08003361.png,934425027,a8003361@xtec.cat,,FALSE
08003491,ESC,Escola De Bosc de Montjuïc,Barcelona,"av. Miramar, 7-9",08038,Barcelonès,"41,368946","2,161331",EINF2C|EPRI,CEB,08870103,https://agora.xtec.cat/escoladebosc/,08003491.png,934414224,a8003491@xtec.cat,,TRUE
08003543,IE,Salesià de Sant Josep,Barcelona,"c. Rocafort, 42",08015,Barcelonès,"41,37719","2,1564",EINF2C|EPRI|ESO|BATX,CEB,08870107,http://rocafort.salesians.cat,,934231234,a8003543@xtec.cat,,FALSE
08003592,ESC,Maria Auxiliadora,Barcelona,"c. Sepúlveda, 67-71/c.Calàbria, 81",08015,Barcelonès,"41,378618","2,156116",EPRI,CEB,08870107,http://www.masepulveda.es/,,933257712,a8003592@xtec.cat,,FALSE
08003609,FP,Scuola dell'Infanzia Italiana parif. M. Montessori,Barcelona,"c. Setantí, 10-12",08034,Barcelonès,"41,398346","2,120759",ESTR,CEB,08870108,,08003609.png,932030006,a8003609@xtec.cat,,FALSE
08003610,LLA,Jesús Maria,Barcelona,"c. Tamarit, 80",08004,Barcelonès,"41,374331","2,155436",EINF1C|EINF2C,CEB,08870103,http://www.jmtamarit.es/,08003610.png,934240230,a8003610@xtec.cat,,FALSE
08003658,INS,Stucom Còrsega - Sant Francesc,Barcelona,"c. Còrsega, 409",08037,Barcelonès,"41,386135","2,139045",BATX|CFPM|AA03|CFPS|ADULTS,CEB,08870102,http://www.cesf.es,,933218377,a8003658@xtec.cat,,FALSE
08003671,ESC,JesuÏtes Poble Sec - Sant Pere Claver,Barcelona,"c. Vila Vilà, 14",08004,Barcelonès,"41,37294","2,173431",EINF2C|EPRI,CEB,08870103,http://www.spclaver.fje.edu,08003671.png,934418006,a8003671@xtec.cat,@JesuitesEdu,FALSE
08003695,ESC,Escola Bàrkeno,Barcelona,"c. Cisell, 15",08038,Barcelonès,"41,354574","2,144089",EINF2C|EPRI,CEB,08870103,https://agora.xtec.cat/escolabarkeno/,08003695.png,932230829,a8003695@xtec.cat,,TRUE
08003701,ESC,Alfageme,Barcelona,"pg. Zona Franca, 198",08038,Barcelonès,"41,3612","2,13855",EINF2C|EPRI,CEB,08870103,https://educaciodigital.cat/col-alfageme-barcelona/,08003701.png,933323246,a8003701@xtec.cat,@col_alfageme,FALSE
08003725,ESC,Garbiñe,Barcelona,"c. Física, 12-14",08038,Barcelonès,"41,365117","2,137249",EINF2C|EPRI,CEB,08870103,http://www.garbinye.net,08003725.png,933318093,a8003725@xtec.cat,,FALSE
08003774,EE,Lexia,Barcelona,"c. Gomis, 102-104",08023,Barcelonès,"41,414169","2,139117",EE,CEB,08870105,,08003774.png,934170739,a8003774@xtec.cat,,FALSE
08003816,IE,Thau,Barcelona,"ctra. d'Esplugues, 49-53",08034,Barcelonès,"41,387819","2,106353",EINF2C|EPRI|ESO,CEB,08870102,http://www.iccic.edu/thaubcn/,08003816.png,932030154,a8003816@xtec.cat,@EscolaThauBCN,FALSE
08003907,IE,La Salle Bonanova,Barcelona,"pg. de la Bonanova, 8",08022,Barcelonès,"41,4062","2,132376",EINF2C|EPRI|ESO|BATX,CEB,08870108,http://www.bonanova.lasalle.cat,08003907.png,932540954,a8003907@xtec.cat,@lasallebonanova,FALSE
08003993,IE,Canigó,Barcelona,"c. Císter, 23",08022,Barcelonès,"41,411036","2,133143",EINF1C|EINF2C|EPRI|ESO|BATX,CEB,08870108,http://www.fomento.edu/canigo,08003993.png,932110217,a8003993@xtec.cat,@CanigoFomento,FALSE
08004018,IE,Mary Ward,Barcelona,"c. Copèrnic, 55-59",08006,Barcelonès,"41,401183","2,141072",EINF1C|EINF2C|EPRI|ESO|BATX,CEB,08870108,http://www.marywardbarcelona.net,08004018.png,932018555,a8004018@xtec.cat,,FALSE
08004031,IE,Sant Marc de Sarrià,Barcelona,"c. Carrasco i Formiguera, 6-16",08017,Barcelonès,"41,401795","2,12272",EINF1C|EINF2C|EPRI|ESO|BATX|CFPS|CFAS,CEB,08870108,http://www.santmarc.com,08004031.png,932041145,a8004031@xtec.cat,,FALSE
08004067,IE,Jesuïtes Sarrià - Sant Ignasi,Barcelona,"c. Carrasco i Formiguera, 32",08017,Barcelonès,"41,402932","2,121492",EINF1C|EINF2C|EPRI|ESO|BATX|CFPM|AA03|CFPS|TEGM|TEGS,CEB,08870108,http://www.santignasi.fje.edu,08004067.png,936023000,a8004067@xtec.cat,@JesuitesEdu,FALSE
08004080,IE,Sil,Barcelona,"av. Tibidabo, 26-28",08022,Barcelonès,"41,413033","2,135168",EINF1C|EINF2C|EPRI|ESO|BATX,CEB,08870108,http://www.colegiosil.com,08004080.png,932126754,a8004080@xtec.cat,@colegiosilbcn,FALSE
08004122,IE,Sagrado Corazón,Barcelona,"c. Eduard Conde, 17-23",08034,Barcelonès,"41,392962","2,121163",EINF1C|EINF2C|EPRI|ESO|BATX,CEB,08870108,http://www.corazonistasbcn.com,,932038754,a8004122@xtec.cat,,FALSE
08004171,IE,Santa Anna-Eixample,Barcelona,"c. Bailèn, 53-59",08009,Barcelonès,"41,394725","2,173308",EINF2C|EPRI|ESO,CEB,08870107,http://www.santaanna.cat,08004171.png,932654237,a8004171@xtec.cat,,FALSE
08004183,INS,Stel·la,Barcelona,"c. Esperança, 13",08017,Barcelonès,"41,404047","2,126501",ESO,CEB,08870108,,,934173485,a8004183@xtec.cat,,FALSE
08004195,IE,Sant Gregori,Barcelona,"c. Carles Riba, 11-15",08035,Barcelonès,"41,412416","2,125168",EINF1C|EINF2C|EPRI|ESO|BATX,CEB,08870108,http://www.santgregori.org,08004195.png,932123108,a8004195@xtec.cat,,FALSE
08004201,IE,Santa Teresa - Ganduxer,Barcelona,"c. Ganduxer, 85-105",08022,Barcelonès,"41,399786","2,133654",EINF1C|EINF2C|EPRI|ESO|BATX,CEB,08870108,http://ganduxer.escolateresiana.com,08004201.png,932123354,a8004201@xtec.cat,@FET_Ganduxer,FALSE
08004225,IE,St. Peter's School,Barcelona,"c. Eduard Toldrà, 18",08034,Barcelonès,"41,388811","2,105734",EINF1C|EINF2C|EPRI|ESO|BATX,CEB,08870102,http://www.xtec.cat/centres/a8004225,08004225.png,932043612,a8004225@xtec.cat,@stpetersbcn,FALSE
08004286,IE,Escola Pia de Sarrià-Calassanç,Barcelona,"c. Immaculada, 25-35",08017,Barcelonès,"41,406908","2,124686",EINF2C|EPRI|ESO|BATX|CFPM|AA03|CFPS|TEGM|TEGS,CEB,08870108,https://www.escolapissarria.cat/,08004286.png,932120908,a8004286@xtec.cat,@escolapiasarria,FALSE
08004316,ESC,Decroly,Barcelona,"c. Vendrell, 1",08022,Barcelonès,"41,410618","2,133693",EINF1C|EINF2C|EPRI,CEB,08870108,http://www.decroly.org,08004316.png,934175271,a8004316@xtec.cat,,FALSE
08004328,ESC,Nostra Senyora de Lurdes,Barcelona,"Via Augusta, 73-75",08006,Barcelonès,"41,400481","2,150832",EINF2C|EPRI,CEB,08870108,http://www.escolalurdes.cat,,932377475,a8004328@xtec.cat,,FALSE
08004389,ESC,Escola Reina Violant,Barcelona,"c. Trilla, 18",08012,Barcelonès,"41,404123","2,153018",EINF2C|EPRI,CEB,08870105,http://www.reinaviolant.cat,08004389.png,932189752,a8004389@xtec.cat,,TRUE
08004390,IE,Sant Pau,Barcelona,"av. Pearson, 39-45",08034,Barcelonès,"41,391873","2,104985",EINF2C|EPRI|ESO|BATX,CEB,08870102,http://www.stpauls.es,,932030500,a8004390@xtec.cat,,FALSE
08004432,FP,Istituto Italiano Statale c.sc.el.e.sec. I e II gr,Barcelona,"ptge. Méndez Vigo, 5-8",08009,Barcelonès,"41,403992","2,12671",ESTR,CEB,08870107,,,934874665,a8004432@xtec.cat,,FALSE
08004471,ESC,Nausica,Barcelona,"c. Muntaner, 309-313",08021,Barcelonès,"41,397086","2,145388",EINF1C|EINF2C|EPRI,CEB,08870108,http://www.escolanausica.cat,08004471.png,932004340,a8004471@xtec.cat,@EscolaNausica,FALSE
08004511,IE,Betània-Patmos,Barcelona,"av. Mare de Déu de Lorda, 2-16",08034,Barcelonès,"41,397346","2,109216",EINF1C|EINF2C|EPRI|ESO|BATX,CEB,08870108,http://www.betania-patmos.org,08004511.png,932521900,a8004511@xtec.cat,@BetaniaPatmos,FALSE
08004523,EE,Paideia,Barcelona,"c. Montnegre, 36-42",08029,Barcelonès,"41,387878","2,13956",EE,CEB,08870102,,08004523.png,932051239,a8004523@xtec.cat,,FALSE
08004559,IE,Abat Oliba-Loreto,Barcelona,"av. Pearson, 22-26",08034,Barcelonès,"41,393472","2,107025",EINF1C|EINF2C|EPRI|ESO|BATX,CEB,08870102,https://loreto.abatoliba.edu/,,932040816,a8004559@xtec.cat,,FALSE
08004626,IE,Jesuïtes Sant Gervasi - Infant Jesús,Barcelona,"c. Avenir, 19",08006,Barcelonès,"41,397152","2,149243",EINF1C|EINF2C|EPRI|ESO|BATX,CEB,08870108,http://www.santgervasi.fje.edu,08004626.png,933622058,a8004626@xtec.cat,@JesuitesEdu,FALSE
08004641,ESC,Lys,Barcelona,"c. Puig-reig, 9",08006,Barcelonès,"41,404694","2,143154",EINF2C|EPRI,CEB,08870108,http://www.escolalys.cat/,08004641.png,934175079,a8004641@xtec.cat,@Escola_lys,FALSE
08004705,IE,Reial Monestir de Santa Isabel,Barcelona,"c. Cardenal Setmenat, 1-5",08017,Barcelonès,"41,397491","2,125783",EINF1C|EINF2C|EPRI|ESO|BATX,CEB,08870108,http://www.rmsantaisabel.com,08004705.png,932032788,a8004705@xtec.cat,@rmsantaisabel,FALSE
08004717,IE,Sagrat Cor-Sarrià,Barcelona,"c. Sagrat Cor, 25",08034,Barcelonès,"41,400644","2,118979",EINF1C|EINF2C|EPRI|ESO|BATX|CFPM|AA03|CFPS,CEB,08870108,http://www.sagratcorsarria.com,08004717.png,932030200,a8004717@xtec.cat,@SagratCorSarria,FALSE
08004742,IE,Jesús i Maria,Barcelona,"pg. de Sant Gervasi, 15",08022,Barcelonès,"41,408395","2,134115",EINF2C|EPRI|ESO|BATX,CEB,08870108,http://www.jmsanger.com,,934171200,a8004742@xtec.cat,,FALSE
08004778,IE,Santa Dorotea,Barcelona,"pg. de Sant Joan Bosco, 24",08017,Barcelonès,"41,393545","2,128857",EINF2C|EPRI|ESO,CEB,08870108,http://www.salesianessantadorotea.com/,08004778.png,932032892,a8004778@xtec.cat,,FALSE
08004781,INS,Salesians Sant Àngel,Barcelona,"c. Rafael Batlle, 7",08017,Barcelonès,"41,395386","2,12785",BATX,CEB,08870108,http://www.xtec.cat/centres/a8004781,,932039400,a8004781@xtec.cat,,FALSE
08004808,INS,Casa del Roure,Barcelona,"c. Sant Pere  Claver, 12-18",08017,Barcelonès,"41,406606","2,117003",ESO|BATX,CEB,08870108,http://www.xtec.cat/centres/a8004808,08004808.png,932524020,a8004808@xtec.cat,,FALSE
08004869,ESC,Peter Pan,Barcelona,"c. Immaculada, 4",08017,Barcelonès,"41,405117","2,121523",EINF1C|EINF2C|EPRI,CEB,08870108,http://www.escolapeterpan.cat,08004869.png,934180195,a8004869@xtec.cat,,FALSE
08004900,IE,Madres Concepcionistas de la Enseñanza,Barcelona,"c. de la Torre, 19",08006,Barcelonès,"41,404894","2,149322",EINF2C|EPRI|ESO|BATX,CEB,08870108,http://www.barcelona.concepcionistas.es,08004900.png,932187971,a8004900@xtec.cat,,FALSE
08004912,IE,Montserrat,Barcelona,"av. Vallvidrera, 68",08017,Barcelonès,"41,409088","2,111035",EINF1C|EINF2C|EPRI|ESO|BATX,CEB,08870108,http://www.cmontserrat.org,08004912.png,932038800,a8004912@xtec.cat,@colemontse,FALSE
08005072,IE,Sadako,Barcelona,"c. Collserola, 42",08035,Barcelonès,"41,417939","2,134108",EINF2C|EPRI|ESO,CEB,08870105,http://escolasadako.cat,08005072.png,934189428,a8005072@xtec.cat,@escolasadako,FALSE
08005102,IE,La Salle Comtal,Barcelona,"c. Amadeu Vives, 6",08003,Barcelonès,"41,387955","2,175221",EINF2C|EPRI|ESO,CEB,08870106,http://www.lasallecomtal.org,,932682033,a8005102@xtec.cat,,FALSE
08005114,IE,Mare del Diví Pastor,Barcelona,"c. Bailèn, 38",08010,Barcelonès,"41,39353","2,175277",EINF1C|EINF2C|EPRI|ESO,CEB,08870107,http://escolesmdp.org/bailen,08005114.png,932654291,a8005114@xtec.cat,,FALSE
08005151,IE,Sant Francesc Xavier,Barcelona,"c. Bòbila, 26-28",08004,Barcelonès,"41,372504","2,158039",EINF1C|EPRI|ESO|BATX,CEB,08870103,http://www.xtec.cat/col-sanfranciscojavier,,934245791,a8005151@xtec.cat,,FALSE
08005199,IE,Jesuïtes Casp - Sagrat Cor de Jesús,Barcelona,"c. Casp, 25",08010,Barcelonès,"41,389916","2,17116",EINF2C|EPRI|ESO|BATX,CEB,08870107,http://www.casp.fje.edu/,08005199.png,933183704,a8005199@xtec.cat,@JesuitesEdu,FALSE
08005205,IE,Pérez Iborra,Barcelona,"c. Consell de Cent, 321-323",08007,Barcelonès,"41,389508","2,163409",EINF1C|EINF2C|EPRI|ESO|BATX,CEB,08870107,http://www.pereziborra.com,08005205.png,934880057,a8005205@xtec.cat,@PerezIborra,FALSE
08005242,INS,Escola Pia de Nostra Senyora,Barcelona,"c. Diputació, 275-277",08007,Barcelonès,"41,391241","2,167975",ESO|BATX|AA01|CFPM|AA03|CFPS|ADULTS,CEB,08870107,http://nostrasenyora.escolapia.cat,08005242.png,934881166,a8005242@xtec.cat,@epnsdiputacio,FALSE
08005266,IE,Sagrat Cor-Diputació,Barcelona,"c. Diputació, 326",08009,Barcelonès,"41,395283","2,17374",EINF2C|EPRI|ESO|BATX,CEB,08870107,http://www.sagratcordiputacio.com,,932656361,a8005266@xtec.cat,,FALSE
08005357,FP,Collège Ferdinand de Lesseps,Barcelona,"Gran Via de les Corts Catalanes, 707",08013,Barcelonès,"41,397546","2,178522",ESTR,CEB,08870107,,08005357.png,932321612,a8005357@xtec.cat,,FALSE
08005370,IE,Jesuïtes Gràcia - Kostka,Barcelona,"c. Antequera, 2-4",08024,Barcelonès,"41,414253","2,1573",EINF1C|EINF2C|EPRI|ESO|BATX,CEB,08870105,http://www.kostka.fje.edu,08005370.png,932103605,a8005370@xtec.cat,@JesuitesEdu,FALSE
08005382,IE,Escolàpies Llúria-Barcelona,Barcelona,"c. Roger de Llúria, 64",08009,Barcelonès,"41,393744","2,168282",EINF1C|EINF2C|EPRI|ESO|BATX,CEB,08870107,http://escolapieslluria.org/web/,08005382.png,934882166,a8005382@xtec.cat,,FALSE
08005394,IE,Lestonnac,Barcelona,"c. Pau Claris, 131",08009,Barcelonès,"41,392923","2,16667",EINF1C|EINF2C|EPRI|ESO|BATX,CEB,08870107,http://www.lestonnac-bcn.org,08005394.png,932159900,a8005394@xtec.cat,,FALSE
08005400,ESC,Santa Claus,Barcelona,"c. Lleó XIII, 12",08022,Barcelonès,"41,411911","2,137335",EINF2C|EPRI,CEB,08870108,http://www.xtec.cat/centres/a8005400,08005400.png,934171847,a8005400@xtec.cat,,FALSE
08005412,IE,Lleó XIII,Barcelona,"c. Lleó XIII, 16-18-20",08022,Barcelonès,"41,412485","2,13708",EINF1C|EINF2C|EPRI|ESO|BATX|CFPS|TEGM|TEGS,CEB,08870108,http://www.lleoxiii.com/,08005412.png,934175001,a8005412@xtec.cat,,FALSE
08005436,IE,Dominiques Barcelona,Barcelona,"c. Mallorca, 349",08013,Barcelonès,"41,400693","2,171482",EINF2C|EPRI|ESO|BATX,CEB,08870107,http://www.dominiquesdelensenyament.com,08005436.png,932073165,a8005436@xtec.cat,@DominiquesBCN,FALSE
08005473,IE,San Nicolás,Barcelona,"c. Provença, 283",08037,Barcelonès,"41,396438","2,163557",EINF2C|EPRI|ESO|BATX,CEB,08870107,http://www.lamerced.org,,932154953,a8005473@xtec.cat,,FALSE
08005485,LLA,Llar Marillac,Barcelona,"c. Provença, 391",08025,Barcelonès,"41,402394","2,171505",EINF1C,CEB,08870107,http://WWW.escola-marillac.net,08005485.png,934578848,a8005485@xtec.cat,,FALSE
08005564,IE,Maristes La Immaculada,Barcelona,"c. València, 370",08009,Barcelonès,"41,399018","2,172044",EINF2C|EPRI|ESO|BATX|CFPS,CEB,08870107,http://imma.maristes.cat/,08005564.png,934582904,a8005564@xtec.cat,,FALSE
08005618,IE,Vedruna Àngels Barcelona,Barcelona,"pl. dels Àngels, 3",08001,Barcelonès,"41,383174","2,167689",EINF2C|EPRI|ESO,CEB,08870106,http://vedruna-angels.org,08005618.png,933186298,a8005618@xtec.cat,,FALSE
08005746,IE,Escola Pia Sant Antoni,Barcelona,"rda. Sant Pau, 72",08001,Barcelonès,"41,378281","2,163964",EINF2C|EPRI|ESO|BATX|AA01|CFPS|ADULTS,CEB,08870106,http://santantoni.escolapia.cat,08005746.png,934410605,a8005746@xtec.cat,,FALSE
08005761,IE,IPSE,Barcelona,"c. Casanova, 175",08036,Barcelonès,"41,391976","2,149867",EINF1C|EINF2C|EPRI|ESO|BATX,CEB,08870107,http://www.escolaipse.net,08005761.png,933215099,a8005761@xtec.cat,@escolaipse,FALSE
08005771,IE,Sagrat Cor-Esclaves,Barcelona,"rbla. de Catalunya, 83",08008,Barcelonès,"41,39225","2,161546",EINF1C|EINF2C|EPRI|ESO|BATX,CEB,08870107,http://escolashalom.com,08005771.png,932152522,a8005771@xtec.cat,,FALSE
08005801,IE,Mare de Déu del Roser,Barcelona,"c. Consell de Cent, 214",08011,Barcelonès,"41,38528","2,15821",EINF2C|EPRI|ESO,CEB,08870107,http://escolamarededeudelroser.com,,934531080,a8005801@xtec.cat,,FALSE
08005965,ESC,Sant Francesc d'Assís,Barcelona,"pl. Universitat, 2",08007,Barcelonès,"41,38515","2,163426",EINF2C|EPRI,CEB,08870107,http://www.franciscanesuniversitat.org,,934545954,a8005965@xtec.cat,,FALSE
08006052,ESC,FEP Sant Josep Oriol,Barcelona,"c. Villarroel, 85",08011,Barcelonès,"41,384432","2,157587",EINF2C|EPRI,CEB,08870107,http://www.escolasantjoseporiol.org,,934536268,a8006052@xtec.cat,,FALSE
08006118,IE,Proa,Barcelona,"c. Almeria, 57",08014,Barcelonès,"41,371456","2,13941",EINF2C|EPRI|ESO|BATX,CEB,08870103,http://www.escola-proa.cat,08006118.png,934219529,a8006118@xtec.cat,,FALSE
08006143,IE,Josep Tous,Barcelona,"c. Begur, 10-20",08028,Barcelonès,"41,374725","2,129361",EINF1C|EINF2C|EPRI|ESO|BATX,CEB,08870103,http://escolesmdp.org/joseptous/,08006143.png,934224640,a8006143@xtec.cat,,FALSE
08006209,IE,FEP Sant Medir,Barcelona,"c. Constitució, 15",08014,Barcelonès,"41,369902","2,137869",EINF2C|EPRI|ESO,CEB,08870103,http://www.escolasantmedir.cat,08006209.png,934217150,a8006209@xtec.cat,,FALSE
08006465,ESC,Nostra Senyora del Carme,Barcelona,"ptge. Elena Girol, 10",08028,Barcelonès,"41,381394","2,134888",EINF1C|EINF2C|EPRI,CEB,08870103,http://lamevaescola.blogspot.com,,933396277,a8006465@xtec.cat,,FALSE
08006477,ESC,Lloret,Barcelona,"c. Sants, 99",08014,Barcelonès,"41,375293","2,135663",EINF1C|EINF2C|EPRI,CEB,08870103,http://www.escolalloret.cat,08006477.png,933329943,a8006477@xtec.cat,,FALSE
08006490,IE,Montserrat,Barcelona,"c. Sant Crist, 60-62",08014,Barcelonès,"41,374755","2,137926",EINF2C|EPRI|ESO,CEB,08870103,http://www.institucio-montserrat.cat,,934210711,a8006490@xtec.cat,,FALSE
08006532,IE,Maristes Sants - les Corts,Barcelona,"c. Vallespir, 160",08014,Barcelonès,"41,382952","2,134823",EINF2C|EPRI|ESO|BATX,CEB,08870102,http://slc.maristes.cat,08006532.png,934908625,a8006532@xtec.cat,,FALSE
08006702,IE,Inglés,Barcelona,"c. Montornés, 37",08023,Barcelonès,"41,418466","2,142801",EINF2C|EPRI|ESO,CEB,08870105,,,932138864,a8006702@xtec.cat,,FALSE
08006751,IE,Virolai,Barcelona,"c. Ceuta, s/n",08032,Barcelonès,"41,418308","2,151764",EINF1C|EINF2C|EPRI|ESO|BATX|CFPS,CEB,08870101,http://www.virolai.com,08006751.png,932846343,a8006751@xtec.cat,@EscolaVirolai,FALSE
08006908,IE,Vedruna Gràcia Barcelona,Barcelona,"c. Gran de Gràcia, 228-240",08012,Barcelonès,"41,404606","2,15157",EINF2C|EPRI|ESO|BATX|CFPM|CFPS,CEB,08870105,http://www.vedrunagracia.cat,08006908.png,932188269,a8006908@xtec.cat,,FALSE
08006945,IE,Acis-Artur Martorell,Barcelona,"pl. Can Baró, 1-3",08024,Barcelonès,"41,416604","2,162278",EINF2C|EPRI|ESO,CEB,08870101,http://www.acisarturmartorell.cat,08006945.png,932842418,a8006945@xtec.cat,,FALSE
08006970,IE,Sant Josep,Barcelona,"c. Montseny, 31-39",08012,Barcelonès,"41,402334","2,155348",EINF1C|EINF2C|EPRI|ESO,CEB,08870105,https://www.santjosepgracia.org/,,932372019,a8006970@xtec.cat,,FALSE
08006994,IE,Sant Josep-Teresianes,Barcelona,"c. Nàpols, 359/Trav Gracia, 256-262",08025,Barcelonès,"41,405814","2,16538",EINF2C|EPRI|ESO|BATX,CEB,08870105,http://gracia.escolateresiana.com,08006994.png,932075711,a8006994@xtec.cat,,FALSE
08007032,IE,La Salle Gràcia,Barcelona,"pl. del Nord, 14",08024,Barcelonès,"41,406962","2,154952",EINF2C|EPRI|ESO|BATX|AA03|CFPS,CEB,08870105,http://www.lasallegracia.cat/,08007032.png,932922118,a8007032@xtec.cat,,FALSE
08007101,ESC,Reina Elisenda,Barcelona,"c. Olot, 18",08024,Barcelonès,"41,413453","2,153356",EINF1C|EINF2C|EPRI,CEB,08870105,http://www.escolareinaelisenda.com,,932844080,a8007101@xtec.cat,,FALSE
08007202,ESC,Escola Patronat Domènech,Barcelona,"c. Sant Pere Màrtir, 1",08012,Barcelonès,"41,398428","2,158285",EINF2C|EPRI,CEB,08870105,https://agora.xtec.cat/escolampdomenech/,08007202.png,932370035,a8007202@xtec.cat,,TRUE
08007445,IE,Escola Pia Luz Casanova,Barcelona,"c. Almansa, 52-54",08042,Barcelonès,"41,443117","2,175233",EINF2C|EPRI|ESO|AA01,CEB,08870109,http://luzcasanova.escolapia.cat/,08007445.png,933596181,a8007445@xtec.cat,,FALSE
